filename	NH	NC	NN	NO	NF	mu	alpha	HOMO	HOMO_ev	HOMO_kcm	HOMO_kjm	LUMO	LUMO_ev	LUMO_kcm	LUMO_kjm	gap	gap_ev	gap_kcm	gap_kjm	zpve	zpve_ev	zpve_kcm	zpve_kjm	zpve_cmi	U0	U0_ev	U0_kcm	U0_kjm	U	U_ev	U_kcm	U_kjm	H	H_ev	H_kcm	H_kjm	G	G_ev	G_kcm	G_kjm	Cv
bigqm7wdef2tzvp_001444.xyz	05	04	00	01	01	1.72975000	47.36110000	-0.32175000	-8.75526276	-201.90117165	-844.75450220	0.07308000	1.98860793	45.85839200	191.87151211	0.39483000	10.74387069	247.75956365	1036.62601431	0.08625000	2.34698186	54.12269170	226.44934208	18929.68696463	-1.71223500	-46.59228386	-1074.44367567	-4495.47233900	-1.72287000	-46.88167693	-1081.11723887	-4523.39452744	-1.73231000	-47.13855239	-1087.04092826	-4548.17924384	-1.59949200	-43.52439081	-1003.69637560	-4199.46563553	17.65200000
bigqm7wdef2tzvp_001445.xyz	07	04	01	01	00	3.70449000	54.80800000	-0.32829000	-8.93322521	-206.00508358	-861.92526970	0.06470000	1.76057654	40.59986264	169.86982531	0.39299000	10.69380175	246.60494623	1031.79509501	0.10971000	2.98536092	68.84406385	288.04356313	24078.56181901	-1.90825800	-51.92634096	-1197.44996431	-5010.13065069	-1.92104000	-52.27415687	-1205.47079035	-5043.68978681	-1.93236800	-52.58240742	-1212.57921761	-5073.43144648	-1.77463200	-48.29019258	-1113.59838401	-4659.29563869	19.97600000
bigqm7wdef2tzvp_001446.xyz	06	03	02	01	00	4.52994000	51.23270000	-0.33313000	-9.06492831	-209.04222941	-874.63268786	0.05778000	1.57227376	36.25749712	151.70136795	0.39091000	10.63720207	245.29972653	1026.33405580	0.09861400	2.68342341	61.88121878	258.91101936	21643.27130817	-1.71141600	-46.56999774	-1073.92974541	-4493.32205481	-1.72274400	-46.87824829	-1081.03817268	-4523.06371449	-1.73312800	-47.16081130	-1087.55423101	-4550.32690253	-1.58812100	-43.21497016	-996.56096543	-4169.61107937	19.68000000
bigqm7wdef2tzvp_001447.xyz	05	03	01	02	00	4.37150000	47.20230000	-0.34127000	-9.28642897	-214.15015649	-896.00425475	0.05111000	1.39077383	32.07200896	134.18928549	0.39238000	10.67720280	246.22216545	1030.19354024	0.08588200	2.33696807	53.89176822	225.48315822	18848.92030025	-1.61433800	-43.92837101	-1013.01238118	-4238.44380286	-1.62448500	-44.20448493	-1019.37971976	-4265.08474749	-1.63392500	-44.46136039	-1025.30340915	-4289.86946389	-1.50142900	-40.85596087	-942.16091455	-3942.00126646	18.87800000
bigqm7wdef2tzvp_001448.xyz	04	03	01	01	01	2.91165000	43.41770000	-0.35567000	-9.67827290	-223.18629284	-933.81144925	0.03853000	1.04845462	24.17793984	101.16050029	0.39420000	10.72672752	247.36423268	1034.97194955	0.07375900	2.00708446	46.28447092	193.65422635	16188.22934289	-1.48599100	-40.43587153	-932.47342336	-3901.46880335	-1.49529400	-40.68901903	-938.31114395	-3925.89382630	-1.50378900	-40.92017974	-943.64183689	-3948.19744556	-1.38339900	-37.64420123	-868.09597192	-3632.11354651	16.89300000
bigqm7wdef2tzvp_001449.xyz	09	05	01	00	00	1.12568000	64.37960000	-0.29310000	-7.97565661	-183.92302537	-769.53393813	0.08548000	2.32602909	53.63950941	224.42770738	0.37858000	10.30168571	237.56253478	993.96164551	0.13422800	3.65252963	84.22934101	352.41556277	29459.64083349	-2.22486800	-60.54173721	-1396.12573730	-5841.39008485	-2.24020200	-60.95899657	-1405.74796749	-5881.64949599	-2.25341700	-61.31859500	-1414.04050513	-5916.34547345	-2.07048000	-56.34062607	-1299.24580539	-5436.04444977	21.87500000
bigqm7wdef2tzvp_001450.xyz	08	05	00	01	00	1.49701000	60.06320000	-0.31695000	-8.62464812	-198.88912620	-832.15210403	0.07830000	2.13065136	49.13399142	205.57662012	0.39525000	10.75529947	248.02311763	1037.72872415	0.12142400	3.30411507	76.19470976	318.79866566	26649.48765209	-2.12699600	-57.87850464	-1334.71013055	-5584.42718620	-2.14103900	-58.26063411	-1343.52224602	-5621.29707734	-2.15331100	-58.59457221	-1351.22304222	-5653.51720866	-1.98337300	-53.97032406	-1244.58533808	-5207.34505452	20.87000000
bigqm7wdef2tzvp_001451.xyz	08	04	02	00	00	3.05253000	59.87840000	-0.29332000	-7.98164312	-184.06107745	-770.11154805	0.09006000	2.45065723	56.51350278	236.45249563	0.38338000	10.43230035	240.57458023	1006.56404368	0.12310900	3.34996626	77.25206322	323.22263251	27019.30240613	-2.04659600	-55.69070938	-1284.25836924	-5373.33701689	-2.06064800	-56.07308375	-1293.07613230	-5410.23053752	-2.07291900	-56.40699464	-1300.77630099	-5442.44804334	-1.90221900	-51.76201141	-1193.66043463	-4994.27525849	20.34500000
bigqm7wdef2tzvp_001452.xyz	07	03	03	00	00	3.57275000	56.05880000	-0.30479000	-8.29375769	-191.25861106	-800.22602867	0.08276000	2.25201413	51.93268366	217.28634841	0.38755000	10.54577182	243.19129471	1017.51237709	0.11238100	3.05804253	70.52014164	295.05627261	24664.77855967	-1.83075600	-49.81740429	-1148.81672545	-4806.64917927	-1.84375800	-50.17120670	-1156.97560356	-4840.78592530	-1.85508600	-50.47945726	-1164.08403083	-4870.52758498	-1.69604600	-46.15175877	-1064.28492488	-4452.96812568	19.75900000
bigqm7wdef2tzvp_001453.xyz	06	03	02	01	00	2.66363000	51.85540000	-0.31649000	-8.61213088	-198.60047185	-830.94437421	0.07478000	2.03486729	46.92515809	196.33486146	0.39127000	10.64699817	245.52562994	1027.27923567	0.09930600	2.70225369	62.31545533	260.72786510	21795.14775315	-1.71207800	-46.58801167	-1074.34515668	-4495.06013556	-1.72379700	-46.90690188	-1081.69894015	-4525.82836559	-1.73418100	-47.18946489	-1088.21499848	-4553.09155362	-1.58800000	-43.21167758	-996.48503679	-4169.29339392	19.18500000
bigqm7wdef2tzvp_001454.xyz	08	04	02	00	00	2.16985000	61.12650000	-0.28804000	-7.83796701	-180.74782745	-756.24891007	0.07692000	2.09309965	48.26802836	201.95343064	0.36496000	9.93106666	229.01585581	958.20234071	0.12238100	3.33015637	76.79523633	321.31126879	26859.52487441	-2.02210200	-55.02419375	-1268.88815230	-5309.02802924	-2.03631700	-55.41100357	-1277.80819940	-5346.34950631	-2.04858900	-55.74494167	-1285.50899561	-5378.56963763	-1.87738400	-51.08621669	-1178.07623697	-4929.07097547	20.52300000
bigqm7wdef2tzvp_001455.xyz	08	06	00	00	00	0.88467000	70.47280000	-0.29441000	-8.01130352	-184.74506277	-772.97334263	0.04753000	1.29335708	29.82552506	124.78999686	0.34194000	9.30466060	214.57058783	897.76333949	0.12213000	3.32332631	76.63773145	320.65226839	26804.43674191	-2.22414700	-60.52211780	-1395.67330297	-5839.49709962	-2.23835900	-60.90884599	-1404.59146754	-5876.81070020	-2.25063100	-61.24278409	-1412.29226375	-5909.03083151	-2.08160800	-56.64343435	-1306.22873077	-5465.26100952	20.57600000
bigqm7wdef2tzvp_001456.xyz	06	05	00	01	00	3.88340000	57.18400000	-0.32947000	-8.96533464	-206.74554475	-865.02335925	0.01925000	0.52381914	12.07955728	50.54086765	0.34872000	9.48915378	218.82510203	915.56422691	0.09869600	2.68565474	61.93267455	259.12631033	21661.26822795	-1.96533700	-53.47953954	-1233.26757729	-5159.99154340	-1.97717900	-53.80177675	-1240.69854443	-5191.08270988	-1.98756300	-54.08433976	-1247.21460275	-5218.34589792	-1.84240700	-50.13444412	-1156.12783827	-4837.23887532	18.59600000
bigqm7wdef2tzvp_001457.xyz	05	04	01	01	00	1.83901000	53.42780000	-0.27454000	-7.47061333	-172.27644962	-720.80466522	0.10482000	2.85229726	65.77554254	275.20486999	0.37936000	10.32291058	238.05199216	996.00953521	0.08739800	2.37822053	54.84307257	229.46341564	19181.64384156	-1.77382100	-48.26812415	-1113.08947383	-4657.16635850	-1.78409000	-48.54755785	-1119.53336856	-4684.12761408	-1.79353000	-48.80443331	-1125.45705795	-4708.91233047	-1.66073700	-45.19095201	-1042.12819303	-4360.26435966	19.66900000
bigqm7wdef2tzvp_001458.xyz	06	04	02	00	00	2.15283000	62.40490000	-0.28620000	-7.78789806	-179.59321003	-751.41799077	0.02922000	0.79511664	18.33582668	76.71709885	0.31542000	8.58301470	197.92903671	828.13508962	0.09924700	2.70064821	62.27843227	260.57296062	21782.19874990	-1.82349300	-49.61976801	-1144.25912417	-4787.58017554	-1.83535900	-49.94265829	-1151.70515153	-4818.73435401	-1.84574300	-50.22522130	-1158.22120986	-4845.99754205	-1.69964100	-46.24958369	-1066.54082142	-4462.40679681	19.04300000
bigqm7wdef2tzvp_001459.xyz	04	03	02	01	00	0.83770900	48.58050000	-0.30150000	-8.20423224	-189.19410491	-791.58813493	0.08378000	2.27976974	52.57274331	219.96435802	0.38528000	10.48400198	241.76684822	1011.55249295	0.07632300	2.07685445	47.89340520	200.38600737	16750.96229799	-1.57406000	-42.83235089	-987.73755479	-4132.69392924	-1.58322200	-43.08166159	-993.48679654	-4156.74875674	-1.59171800	-43.31284951	-998.81811699	-4179.05500150	-1.47094000	-40.02631299	-923.02877834	-3861.95240859	17.99700000
bigqm7wdef2tzvp_001460.xyz	06	05	00	01	00	0.16388600	62.07340000	-0.28084000	-7.64204505	-176.22975928	-737.34531281	0.04667000	1.26995529	29.28586692	122.53206719	0.32751000	8.91200033	205.51562620	859.87738000	0.09836600	2.67667499	61.72559643	258.25989546	21588.84159957	-1.92842300	-52.47505852	-1210.10369276	-5063.07385049	-1.94024500	-52.79675150	-1217.52210970	-5094.11250698	-1.95062800	-53.07928729	-1224.03754051	-5121.37306951	-1.80531100	-49.12501062	-1132.84974701	-4739.84334148	19.00200000
bigqm7wdef2tzvp_001461.xyz	04	04	00	02	00	2.01906000	48.72540000	-0.29574000	-8.04749467	-185.57965036	-776.46525713	0.07910000	2.15242046	49.63599900	207.67701981	0.37484000	10.19991513	235.21564936	984.14227694	0.07497200	2.04009187	47.04563991	196.83895739	16454.45207087	-1.65975100	-45.16412159	-1041.50946870	-4357.67561703	-1.66890700	-45.41326902	-1047.25494540	-4381.71469154	-1.67740300	-45.64445694	-1052.58626584	-4404.02093629	-1.55728400	-42.37585272	-977.21045594	-4088.64854764	18.02500000
bigqm7wdef2tzvp_001462.xyz	05	04	01	01	00	3.18254000	57.12950000	-0.31407000	-8.54627933	-197.08189893	-824.59066513	0.01472000	0.40055157	9.23693938	38.64735438	0.32879000	8.94683090	206.31883832	863.23801951	0.08600000	2.34017901	53.96581433	225.79296718	18874.81830676	-1.70393000	-46.36629332	-1069.23220953	-4473.66756467	-1.71443000	-46.65201285	-1075.82105895	-4501.23531066	-1.72387000	-46.90888831	-1081.74474834	-4526.02002706	-1.59095200	-43.29200559	-998.33744474	-4177.04386879	18.18600000
bigqm7wdef2tzvp_001463.xyz	03	03	01	02	00	2.95533000	44.43220000	-0.32513000	-8.84723724	-204.02215366	-853.62869091	0.04943000	1.34505870	31.01779305	129.77844613	0.37456000	10.19229594	235.03994671	983.40713704	0.06300700	1.71450766	39.53748911	165.42485445	13828.43810528	-1.44068600	-39.20305978	-904.04410687	-3782.52054314	-1.44856000	-39.41732222	-908.98511643	-3803.19372714	-1.45611200	-39.62282259	-913.72406794	-3823.02150025	-1.34837500	-36.69114972	-846.11808028	-3540.15804787	16.90100000
bigqm7wdef2tzvp_001464.xyz	06	04	02	00	00	3.91162000	59.57880000	-0.30673000	-8.34654777	-192.47597943	-805.31949793	0.04546000	1.23702951	28.52658046	119.35521265	0.35219000	9.58357728	221.00255989	924.67471058	0.09993200	2.71928801	62.70827626	262.37142786	21932.53887246	-1.86374100	-50.71497178	-1169.51512528	-4893.25128418	-1.87556400	-51.03669198	-1176.93416973	-4924.29256616	-1.88594700	-51.31922777	-1183.44960055	-4951.55312870	-1.73986300	-47.34407997	-1091.78050728	-4568.00964246	19.15800000
bigqm7wdef2tzvp_001465.xyz	05	04	01	01	00	4.63227000	52.88520000	-0.33795000	-9.19608718	-212.06682505	-887.28759602	0.03489000	0.94940518	21.89380537	91.60368168	0.37284000	10.14549236	233.96063043	978.89127770	0.08768000	2.38589414	55.02003024	230.20380654	19243.53568764	-1.79296500	-48.78905888	-1125.10251510	-4707.42892319	-1.80351000	-49.07600292	-1131.71960245	-4735.11481666	-1.81295000	-49.33287839	-1137.64329184	-4759.89953306	-1.67988400	-45.71196838	-1054.14311684	-4410.53480085	18.10600000
bigqm7wdef2tzvp_001466.xyz	05	03	03	00	00	1.85800000	53.21530000	-0.28698000	-7.80912294	-180.08266742	-753.46588047	0.09391000	2.55542106	58.92941423	246.56066916	0.38089000	10.36454400	239.01208165	1000.02654963	0.08897200	2.42105125	55.83077248	233.59595204	19527.09691150	-1.68466200	-45.84198437	-1057.14135708	-4423.07943802	-1.69513400	-46.12694198	-1063.71263624	-4450.57367003	-1.70457400	-46.38381745	-1069.63632563	-4475.35838642	-1.57071100	-42.74121997	-985.63602558	-4123.90113102	19.09100000
bigqm7wdef2tzvp_001467.xyz	04	03	02	01	00	3.38712000	48.41350000	-0.31029000	-8.44342030	-194.70991314	-814.66627657	0.08627000	2.34752609	54.13524189	226.50185207	0.39656000	10.79094639	248.84515503	1041.16812865	0.07640700	2.07914021	47.94611600	200.60654934	16769.39816703	-1.58183500	-43.04391940	-992.61644091	-4153.10718877	-1.59108700	-43.29567913	-998.42215852	-4177.39831124	-1.59958300	-43.52686704	-1003.75347897	-4199.70455600	-1.47854000	-40.23311951	-927.79785031	-3881.90620569	17.94200000
bigqm7wdef2tzvp_001468.xyz	04	02	04	00	00	4.17658000	49.11760000	-0.29825000	-8.11579524	-187.15469913	-783.05526117	0.06796000	1.84928565	42.64554351	178.42895406	0.36621000	9.96508089	229.80024265	961.48421523	0.07697600	2.09462348	48.30316889	202.10045862	16894.27923234	-1.47779400	-40.21281981	-927.32972825	-3879.94758298	-1.48700800	-40.46354550	-933.11160049	-3904.13893646	-1.49550400	-40.69473342	-938.44292094	-3926.44518122	-1.37397600	-37.38778836	-862.18295019	-3607.37346360	17.91200000
bigqm7wdef2tzvp_001469.xyz	03	02	03	01	00	1.57749000	43.95930000	-0.32992000	-8.97757977	-207.02792402	-866.20483408	0.06180000	1.68166352	38.78008518	162.25587641	0.39172000	10.65924329	245.80800920	1028.46071049	0.06499600	1.76863111	40.78560545	170.64697319	14264.97314728	-1.38140000	-37.58980568	-866.84158049	-3626.86517277	-1.38945300	-37.80893895	-871.89491424	-3648.00832119	-1.39700500	-38.01443932	-876.63386575	-3667.83609431	-1.28815200	-35.05239855	-808.32757752	-3382.04258436	16.55400000
bigqm7wdef2tzvp_001470.xyz	04	03	02	01	00	3.30917000	48.89540000	-0.31981000	-8.70247268	-200.68380328	-839.66103294	0.06490000	1.76601881	40.72536454	170.39492523	0.38471000	10.46849149	241.40916782	1010.05595817	0.07597100	2.06727604	47.67252187	199.46183150	16673.70722771	-1.55531800	-42.32235514	-975.97677232	-4083.48681539	-1.56464200	-42.57607408	-981.82767061	-4107.96697383	-1.57313800	-42.80726200	-987.15899106	-4130.27321859	-1.45194500	-39.50943275	-911.10923598	-3812.08104334	17.83300000
bigqm7wdef2tzvp_001471.xyz	03	03	01	02	00	4.60801000	44.22940000	-0.34660000	-9.43146565	-217.49478196	-909.99816772	0.05491000	1.49417709	34.45654494	144.16618404	0.40151000	10.92564274	251.95132690	1054.16435176	0.06333800	1.72351463	39.74519475	166.29389483	13901.08420830	-1.44971500	-39.44875137	-909.70988986	-3806.22617920	-1.45778300	-39.66829281	-914.77263626	-3827.40871012	-1.46533500	-39.87379318	-919.51158777	-3847.23648323	-1.35704900	-36.92718127	-851.56109741	-3562.93163156	16.68100000
bigqm7wdef2tzvp_001472.xyz	03	02	03	01	00	4.51494000	44.69900000	-0.33786000	-9.19363815	-212.01034920	-887.05130105	0.03224000	0.87729502	20.23090528	84.64610770	0.37010000	10.07093317	232.24125448	971.69740875	0.06379500	1.73595023	40.03196658	167.49374815	14001.38411488	-1.33725800	-36.38864077	-839.14205751	-3510.97036862	-1.34526700	-36.60657674	-844.16778085	-3531.99799506	-1.35281900	-36.81207711	-848.90673236	-3551.82576818	-1.24401100	-33.85126086	-780.62868205	-3266.15040571	16.96400000
bigqm7wdef2tzvp_001473.xyz	02	02	02	02	00	4.58488000	40.18210000	-0.36959000	-10.05705536	-231.92122465	-970.35840394	0.02068000	0.56273142	12.97689582	54.29533211	0.39027000	10.61978678	244.89812047	1024.65373605	0.05116800	1.39235209	32.10840451	134.34156447	11230.07794326	-1.23002100	-33.47057360	-771.84982458	-3229.41966604	-1.23679000	-33.65476746	-776.09743618	-3247.19167296	-1.24339700	-33.83455307	-780.24339124	-3264.53834894	-1.14747800	-31.22446434	-720.05331048	-3012.70305105	15.74300000
bigqm7wdef2tzvp_001474.xyz	03	01	05	00	00	3.32433000	47.64360000	-0.32376000	-8.80995764	-203.16246569	-850.03175643	0.00141000	0.03836805	0.88478835	3.70195446	0.32517000	8.84832569	204.04725404	853.73371089	0.06475800	1.76215480	40.63625819	170.02210428	14212.73818499	-1.24023800	-33.74859231	-778.26108883	-3256.24439564	-1.24844000	-33.97178008	-783.40792149	-3277.77874351	-1.25599200	-34.17728045	-788.14687300	-3297.60651663	-1.14630800	-31.19262702	-719.31912440	-3009.63121649	16.28900000
bigqm7wdef2tzvp_001475.xyz	02	01	04	01	00	5.64750000	41.64810000	-0.35434000	-9.64208176	-222.35170525	-930.31953476	-0.00533000	-0.14503668	-3.34462547	-13.99391297	0.34901000	9.49704508	219.00707978	916.32562180	0.05225000	1.42179481	32.78736976	137.18235506	11467.54949451	-1.16529300	-31.70923514	-731.23239167	-3059.47632675	-1.17221600	-31.89761955	-735.57663972	-3077.65266061	-1.17882400	-32.07743238	-739.72322230	-3095.00196208	-1.08199100	-29.44247244	-678.95959788	-2840.76695754	15.46900000
bigqm7wdef2tzvp_001476.xyz	03	02	03	01	00	3.05075000	45.99100000	-0.32906000	-8.95417798	-206.48826587	-863.94690441	0.02926000	0.79620509	18.36092706	76.82211883	0.35832000	9.75038307	224.84919294	940.76902324	0.06444900	1.75374648	40.44235777	169.21082490	14144.92052386	-1.35159400	-36.77874317	-848.13803326	-3548.60953114	-1.35983600	-37.00301940	-853.30996630	-3570.24889900	-1.36738700	-37.20849255	-858.04829030	-3590.07404662	-1.25825500	-34.23885981	-789.56692693	-3303.54802227	15.99500000
bigqm7wdef2tzvp_001477.xyz	02	02	02	02	00	4.53171000	40.22290000	-0.36301000	-9.87800446	-227.79221235	-953.08261645	0.01923000	0.52327491	12.06700709	50.48835766	0.38224000	10.40127937	239.85921943	1003.57097411	0.05206300	1.41670628	32.67002549	136.69138663	11426.50773843	-1.27708700	-34.75130459	-801.38418525	-3352.99143108	-1.28408200	-34.94164822	-805.77361398	-3371.35680091	-1.29069000	-35.12146105	-809.92019656	-3388.70610239	-1.19435200	-32.49997075	-749.46718933	-3135.77072016	15.05800000
bigqm7wdef2tzvp_001478.xyz	02	01	04	01	00	1.42095000	43.15610000	-0.34912000	-9.50003834	-219.07610582	-916.61442675	-0.01603000	-0.43619848	-10.05897679	-42.08675888	0.33309000	9.06383985	209.01712903	874.52766787	0.05089700	1.38497780	31.93834944	133.63005407	11170.60031813	-1.10411200	-30.04441547	-692.84073485	-2898.84563460	-1.11091000	-30.22939845	-697.10654422	-2916.69378100	-1.11751800	-30.40921128	-701.25312679	-2934.04308248	-1.02096800	-27.78195217	-640.66708756	-2680.55109433	15.86400000
bigqm7wdef2tzvp_001479.xyz	01	01	03	02	00	3.35552000	37.36910000	-0.37976000	-10.33379514	-238.30299595	-997.05973506	-0.02302000	-0.62640606	-14.44526798	-60.43900121	0.35674000	9.70738908	223.85772797	936.62073384	0.03835900	1.04380147	24.07063572	100.71153986	8418.82738871	-1.02843900	-27.98524842	-645.35521080	-2700.16620198	-1.03391500	-28.13425795	-648.79145265	-2714.54343789	-1.03957900	-28.28838323	-652.34566628	-2729.41426773	-0.95593500	-26.01231424	-599.85826426	-2509.80697765	15.18800000
bigqm7wdef2tzvp_001480.xyz	06	05	00	01	00	2.26187000	63.06720000	-0.28877000	-7.85783132	-181.20590937	-758.16552479	0.04195000	1.14151755	26.32402222	110.13970899	0.33072000	8.99934887	207.52993159	868.30523378	0.09827800	2.67428038	61.67037560	258.02885149	21569.52783200	-1.93216400	-52.57685630	-1212.45120568	-5072.89584456	-1.94409300	-52.90146090	-1219.93676613	-5104.21542951	-1.95447700	-53.18402391	-1226.45282446	-5131.47861755	-1.80878300	-49.21948855	-1135.02845988	-4748.95907615	18.92400000
bigqm7wdef2tzvp_001481.xyz	04	04	00	02	00	5.04499000	48.75190000	-0.36529000	-9.94004641	-229.22293393	-959.06875558	0.01696000	0.46150507	10.64256059	44.52847353	0.38225000	10.40155148	239.86549453	1003.59722911	0.07548800	2.05413295	47.36943480	198.19371519	16567.70098071	-1.68952100	-45.97420449	-1060.19042559	-4435.83674067	-1.69908100	-46.23434532	-1066.18941611	-4460.93651702	-1.70757700	-46.46553323	-1071.52073656	-4483.24276178	-1.58672900	-43.17709192	-995.68747225	-4165.95638390	16.45900000
bigqm7wdef2tzvp_001482.xyz	03	03	01	02	00	5.49178000	46.22940000	-0.32868000	-8.94383765	-206.24981227	-862.94921455	0.02983000	0.81171558	18.71860746	78.31865361	0.35851000	9.75555323	224.96841973	941.26786817	0.06355600	1.72944671	39.88199181	166.86625374	13948.92967796	-1.45766700	-39.66513629	-914.69984516	-3827.10415216	-1.46592400	-39.88982069	-919.88119085	-3848.78290251	-1.47347600	-40.09532106	-924.62014236	-3868.61067563	-1.36485900	-37.13970218	-856.46194636	-3583.43678358	16.24100000
bigqm7wdef2tzvp_001483.xyz	02	02	02	02	00	3.03802000	42.07980000	-0.35474000	-9.65296631	-222.60270904	-931.36973461	-0.00363000	-0.09877732	-2.27785937	-9.53056361	0.35111000	9.55418899	220.32484966	921.83917099	0.05166200	1.40579451	32.41839419	135.63856128	11338.49841121	-1.25147000	-34.05423057	-785.30927518	-3285.73400736	-1.25848500	-34.24511843	-789.71125411	-3304.15188718	-1.26509300	-34.42493125	-793.85783668	-3321.50118866	-1.16873300	-31.80284230	-733.39102424	-3068.50804544	15.11100000
