Index	E1_eV	E1_nm	E2_eV	E2_nm	f1_au	f2_au	n_C	n_H	n_N	n_O	n_F
7487	7.20800551	172.0090076	8.35254081	148.4388887	0.00072095	0.00180755	7	14	0	1	0
7488	7.02336947	176.5309202	7.24592213	171.1089153	0.00356146	0.00808005	6	12	0	2	0
7489	7.03353211	176.2758535	7.26383919	170.6868562	0.00196226	0.00101113	6	12	0	2	0
7490	8.21502046	150.923772	8.4421479	146.8633209	0.00162181	0.07164327	8	16	0	0	0
7491	7.00591391	176.9707551	7.45329002	166.3482667	0.00259952	0.00692838	7	14	0	1	0
7492	7.02060071	176.6005398	7.32656143	169.2256166	0.00092012	0.03558866	7	14	0	1	0
7493	7.27276453	170.4773846	7.96177989	155.7242089	0.02117889	0.01909702	7	14	0	1	0
7494	7.13987828	173.6502819	7.24017073	171.2448396	0.00132522	0.0451356	6	12	0	2	0
7495	7.15714145	173.2314338	7.89013994	157.138135	0.00241348	0.01032082	7	14	0	1	0
7496	7.06361348	175.5251586	7.30013101	169.8383047	0.00176554	0.00521326	6	12	0	2	0
7497	7.30069402	169.8252074	8.37104646	148.1107389	0.0386586	0.00432538	7	14	0	1	0
7498	7.21743616	171.7842524	7.38384466	167.9127789	0.00124228	0.00648618	6	12	0	2	0
7499	7.09345674	174.7866971	7.38201714	167.9543479	0.00044654	0.0474815	6	12	0	2	0
7500	7.49878935	165.338939	7.66944881	161.6598409	0.02672938	0.03495474	6	12	0	2	0
7501	7.10780177	174.4339411	7.54713446	164.279818	0.00094992	0.02275552	5	10	0	3	0
7502	7.18228286	172.6250412	7.26395729	170.6840812	0.01725958	0.00034988	6	12	0	2	0
7503	7.13831389	173.6883379	7.24619179	171.1025475	0.00065582	0.04312976	5	10	0	3	0
7504	6.98082529	177.6067763	7.34875776	168.7144843	0.00007375	0.02718024	8	12	0	0	0
7505	6.90554227	179.5430143	7.29265115	170.012503	0.00235318	0.0267627	7	10	0	1	0
7506	6.68241437	185.5380117	6.94467769	178.5312338	0.02468057	0.09888228	7	11	1	0	0
7507	6.93601494	178.7542106	7.13161663	173.8514477	0.00682964	0.00585035	7	11	1	0	0
7508	6.98959198	177.3840131	7.25798031	170.8246403	0.01627054	0.04844883	7	10	0	1	0
7509	6.5606954	188.9802528	7.23332244	171.406969	0.00368251	0.01029152	7	10	0	1	0
7510	6.53476758	189.7300647	7.14174933	173.6047876	0.00369267	0.01909174	6	8	0	2	0
7511	7.25629347	170.864351	7.3491477	168.7055325	0.00749955	0.00017547	7	10	0	1	0
7512	7.3615999	168.4201658	8.00588411	154.8663282	0.00721272	0.02857271	6	9	1	1	0
7513	7.33393191	169.0555477	7.6455779	162.164573	0.00007956	0.01482613	8	12	0	0	0
7514	7.90653072	156.812377	8.16967977	151.76138	0.02207172	0.0062388	7	11	1	0	0
7515	7.25299246	170.9421155	7.34887205	168.7118605	0.01002757	0.0021693	7	10	0	1	0
7516	7.45121515	166.3945881	7.93361258	156.2770886	0.0125758	0.00704386	6	9	1	1	0
7517	6.86095751	180.709744	7.33144152	169.1129735	0.00889257	0.00003656	7	11	1	0	0
7518	6.86652986	180.5630939	7.9967751	155.0427342	0.00876405	0.00713682	6	10	2	0	0
7519	7.3222955	169.3242065	7.50112219	165.2875189	0.00010813	0.00751287	7	10	0	1	0
7520	7.64393515	162.1994236	8.2957999	149.4541684	0.00484926	0.01206303	6	9	1	1	0
7521	6.83747762	181.330301	7.24065536	171.2333778	0.00956824	0.02877318	7	11	1	0	0
7522	6.90701223	179.5048038	7.35950272	168.4681592	0.0041955	0.02468587	6	10	2	0	0
7523	6.75083903	183.6574492	7.48915489	165.5516401	0.00747192	0.04638849	5	8	2	1	0
7524	7.05842454	175.6541944	7.34711882	168.7521199	0.00193744	0.00142684	6	8	0	2	0
7525	7.07702243	175.1925881	7.70972411	160.8153363	0.00629002	0.02976179	5	7	1	2	0
7526	5.77229072	214.7920011	6.77094633	183.1120517	0.00133082	0.00809998	5	9	1	2	0
7527	6.43972774	192.5301699	7.37807176	168.0441605	0.00270364	0.12145241	5	9	1	2	0
7528	5.8311748	212.6229994	7.44076924	166.6281852	0.00084443	0.00744905	5	8	0	3	0
7529	4.37995768	283.0716563	7.27707236	170.3764665	0.00026547	0.0082511	6	10	0	2	0
7530	4.36777052	283.8614964	7.33446389	169.0432858	0.00038771	0.01240294	7	12	0	1	0
7531	5.76628599	215.0156753	6.95299621	178.3176401	0.00112845	0.03916678	6	11	1	1	0
7532	5.83649489	212.4291887	7.68062072	161.4246974	0.00091394	0.1578653	6	10	0	2	0
7533	4.3227852	286.8155176	6.95403378	178.2910344	0.0002683	0.00112522	6	10	0	2	0
7534	4.36370759	284.1257923	6.65043065	186.4303141	0.00026002	0.00307448	6	11	1	1	0
7535	4.34764362	285.1755995	7.0551159	175.7365708	0.00047253	0.02204533	6	10	0	2	0
7536	4.33173258	286.2230881	6.35210164	195.1860889	0.00069242	0.02296783	6	11	1	1	0
7537	4.36321343	284.1579711	6.77506151	183.0008293	0.00013011	0.01735395	5	8	0	3	0
7538	7.22963067	171.494497	7.23705339	171.3186028	0.00080005	0.0088831	6	12	0	2	0
7539	7.20992609	171.9631879	7.82698858	158.4059902	0.00066662	0.02703668	7	14	0	1	0
7540	7.22454704	171.6151709	7.27439939	170.4390713	0.02479937	0.00739337	6	12	0	2	0
7541	7.14057761	173.633275	7.26469363	170.6667808	0.02018946	0.00053696	6	13	1	1	0
7542	7.26510044	170.6572243	7.76040776	159.7650424	0.00104274	0.01919999	6	12	0	2	0
7543	7.73894968	160.2080291	8.12286258	152.6360767	0.02748111	0.01571709	8	16	0	0	0
7544	7.22442704	171.6180216	7.80631663	158.8254658	0.00974963	0.0261769	7	14	0	1	0
7545	6.73370456	184.1247807	7.33952657	168.9266827	0.00588564	0.01087461	7	15	1	0	0
7546	7.67336725	161.5772886	8.27896857	149.758012	0.01490513	0.00177382	7	14	0	1	0
7547	7.29617584	169.9303721	7.83501267	158.2437614	0.0193817	0.02267877	7	14	0	1	0
7548	7.22641728	171.5707559	7.31214919	169.55916	0.0062755	0.02398418	6	12	0	2	0
7549	7.31011324	169.6063843	7.74787801	160.0234121	0.00166642	0.02623365	7	14	0	1	0
7550	7.24486116	171.1339733	7.6056607	163.01567	0.01196059	0.00020266	6	12	0	2	0
7551	6.77562588	182.9855866	7.19192522	172.3935995	0.00608043	0.01616522	6	13	1	1	0
7552	7.3114768	169.5747534	8.02051349	154.5838526	0.04064255	0.03097339	7	14	0	1	0
7553	7.02965149	176.373164	7.40951914	167.3309497	0.0256896	0.00838282	6	12	0	2	0
7554	6.85894305	180.7628181	7.45881583	166.2250287	0.00731964	0.02669331	6	13	1	1	0
7555	7.02115555	176.5865841	7.40076905	167.5287888	0.01227156	0.04004758	6	13	1	1	0
7556	7.41472414	167.2134866	7.7457792	160.0667724	0.0405433	0.0191287	6	12	0	2	0
7557	7.48250661	165.6987345	7.52540209	164.7542365	0.04682509	0.01519287	6	12	0	2	0
7558	7.19868534	172.2317085	7.51111257	165.0676732	0.01163597	0.03341337	5	10	0	3	0
7559	7.29089465	170.0534618	7.29690102	169.913484	0.00513275	0.00941641	5	10	0	3	0
7560	4.53592653	273.338174	6.94316337	178.5701717	0.0005292	0.02572307	7	12	0	1	0
7561	4.39081448	282.3717288	6.68450039	185.4801111	0.00055063	0.00490861	6	10	0	2	0
7562	4.52546022	273.9703403	6.5483564	189.3363464	0.0002427	0.00058162	6	10	0	2	0
7563	4.51507608	274.6004394	6.98771385	177.4316897	0.00031033	0.04325856	6	10	0	2	0
7564	4.35606908	284.624016	6.2759114	197.5556691	0.00008512	0.00607971	5	8	0	3	0
7565	5.75669697	215.3738302	6.85597048	180.8411922	0.00174694	0.01677371	6	11	1	1	0
7567	5.71976241	216.7645762	6.82112385	181.7650437	0.00150671	0.00483116	5	9	1	2	0
7569	5.78219539	214.4240709	6.8003134	182.3212846	0.00138051	0.0023582	5	9	1	2	0
7570	5.66968231	218.6792501	6.77260514	183.0672023	0.00047992	0.00334951	4	8	2	2	0
7571	5.84548472	212.1024919	7.15378302	173.3127594	0.00037925	0.00326886	5	9	1	2	0
7572	5.78261581	214.4084816	7.09586876	174.7272839	0.00023968	0.00270638	4	7	1	3	0
7577	8.12931059	152.5150087	8.38076745	147.9389427	0.00570265	0.03632906	8	16	0	0	0
7578	7.00691366	176.9455049	7.39672925	167.6202864	0.00104946	0.0038007	7	14	0	1	0
7579	7.0498837	175.866997	7.31541891	169.4833734	0.00086231	0.03794439	7	14	0	1	0
7580	7.01375406	176.7729329	8.14289723	152.2605333	0.01449623	0.00987352	7	14	0	1	0
7581	7.10802926	174.4283585	7.22437507	171.6192562	0.005489	0.03281899	6	12	0	2	0
7582	7.2776936	170.3619229	8.16740217	151.8037008	0.00956365	0.00816416	7	14	0	1	0
7583	6.92333525	179.0815886	7.29583134	169.9383959	0.00500125	0.00253294	6	12	0	2	0
7584	7.03441566	176.2537125	7.26148323	170.7422349	0.00072314	0.01128078	6	12	0	2	0
7585	7.18778691	172.4928536	7.83440014	158.2561336	0.00658612	0.03461452	6	12	0	2	0
7586	7.11646696	174.2215459	7.20479403	172.0856795	0.00264261	0.03351993	5	10	0	3	0
7587	7.76510962	159.668303	8.07867891	153.4708693	0.00921478	0.00611472	8	16	0	0	0
7588	7.17826293	172.7217139	7.78376901	159.2855433	0.00729094	0.01962455	7	14	0	1	0
7589	6.6797784	185.6112285	7.28713867	170.1411119	0.02026851	0.00899962	7	15	1	0	0
7590	7.55917359	164.0181774	8.22189623	150.7975581	0.01567058	0.0044991	7	14	0	1	0
7591	7.21671152	171.8015015	7.77159953	159.5349671	0.01007823	0.01250128	7	14	0	1	0
7592	7.19391247	172.3459774	7.24028039	171.2422459	0.00552578	0.01502654	6	12	0	2	0
7593	7.30442089	169.7385589	7.87534538	157.4333334	0.01047886	0.01185443	7	14	0	1	0
7594	7.26442505	170.6730906	7.71869815	160.6283664	0.00454554	0.00282145	6	12	0	2	0
7595	6.7971226	182.4068726	7.1801114	172.6772479	0.01484721	0.01803915	6	13	1	1	0
7596	6.91357208	179.3344831	7.33907785	168.937011	0.00687109	0.01455416	6	13	1	1	0
7597	7.29913372	169.8615101	7.93446429	156.2603132	0.01082841	0.01159809	6	12	0	2	0
7598	7.27463749	170.4334928	7.77312718	159.5036138	0.00345242	0.0073208	6	12	0	2	0
7599	7.2408151	171.2296004	7.34166729	168.8774262	0.00142104	0.0094113	5	10	0	3	0
7600	4.61002857	268.9445101	5.71696263	216.8707328	0.00306152	0.06181796	6	10	0	2	0
7601	4.53432596	273.4346598	5.86350954	211.4504747	0.00405506	0.06483528	5	8	0	3	0
7602	3.6961922	335.437609	3.91798267	316.4490453	0.00147195	0.01388893	5	9	1	2	0
7603	5.8938935	210.3604138	7.15565353	173.2674549	0.00016566	0.013324	5	9	1	2	0
7604	4.59456761	269.8495226	6.92172434	179.1232668	0.0001868	0.21260192	7	12	0	1	0
7605	5.87679441	210.9724773	7.04800339	175.9139158	0.00034855	0.01706717	6	11	1	1	0
7607	4.53944768	273.1261514	6.67337148	185.7894288	0.00018651	0.01764514	6	10	0	2	0
7608	5.78851769	214.1898742	6.85175925	180.952341	0.00085123	0.00235219	5	9	1	2	0
7609	4.63903509	267.2628793	5.98826013	207.045427	0.00119502	0.10249164	6	11	1	1	0
7610	5.88695188	210.6084612	6.8939592	179.8446783	0.00287069	0.1080418	5	10	2	1	0
7611	4.43508903	279.5528717	6.71139476	184.7368422	0.00014439	0.00395392	6	10	0	2	0
7612	5.65233641	219.3503332	7.22713811	171.5536436	0.00041513	0.02610494	5	9	1	2	0
7613	4.48262868	276.588128	6.1267609	202.3649845	0.0007484	0.04046899	6	11	1	1	0
7614	5.66144733	218.9973347	6.95691084	178.2173014	0.00175398	0.02024192	5	10	2	1	0
7615	5.81378672	213.2589196	6.82594598	181.6366374	0.00575744	0.0394878	4	7	1	3	0
7619	4.47011961	277.3621254	6.9127805	179.3550186	0.00002942	0.00970206	5	7	1	2	0
7620	4.52179675	274.1923056	4.57949903	270.7374468	0.00015359	0.00006824	6	8	0	2	0
7621	4.57822173	270.8129813	6.02818386	205.6741973	0.00001109	0.00126774	5	7	1	2	0
7622	4.47555073	277.025544	6.18736746	200.3827773	0.00002983	0.00066116	5	6	0	3	0
7623	4.55637861	272.1112494	5.56791772	222.6760412	0.00001982	0.0206872	5	7	1	2	0
7624	5.81190261	213.3280544	6.90566037	179.5399439	0.00054344	0.01012136	4	6	2	2	0
7625	4.54469785	272.8106283	5.83512861	212.4789286	0.00014317	0.0002199	5	7	1	2	0
7626	5.80761056	213.4857122	6.00474805	206.4769187	0.00033044	0.00164624	4	6	2	2	0
7627	5.81926791	213.0580503	6.1922168	200.2258506	0.00044046	0.00064666	4	5	1	3	0
7628	4.56355017	271.6836301	5.77665298	214.6298003	0.00006747	0.00865727	4	6	2	2	0
7630	6.93292155	178.8339686	7.47591438	165.8448469	0.0092175	0.19226663	6	11	1	1	0
7631	4.43444821	279.5932702	7.19665782	172.2802315	0.00006975	0.04385472	7	12	0	1	0
7632	6.08624179	203.712228	7.16879418	172.9498496	0.00095132	0.01765261	6	11	1	1	0
7633	6.16724682	201.0365261	7.76407885	159.6895008	0.00064362	0.11102002	6	10	0	2	0
7634	4.54706905	272.6683634	5.18611724	239.0693881	0.00001849	0.00240062	6	11	1	1	0
7635	6.93763184	178.7125497	7.54345167	164.360021	0.0092531	0.09455891	5	9	1	2	0
7636	4.4201625	280.4968992	7.21774066	171.7770053	0.00008302	0.02037695	6	10	0	2	0
7637	5.9575627	208.1122665	7.17041734	172.9106991	0.00151262	0.01924061	5	9	1	2	0
7638	6.19081759	200.2711043	7.77664507	159.4314598	0.00059576	0.03744619	5	8	0	3	0
7639	8.28249871	149.6941828	8.61005003	143.9993812	0.0005772	0.05082641	8	16	0	0	0
7640	7.18029371	172.6728634	7.51720765	164.9338335	0.02528685	0.05691528	7	14	0	1	0
7641	7.0655561	175.4768993	8.12527786	152.5907048	0.00604293	0.01562618	7	14	0	1	0
7642	7.16805186	172.9677604	8.15520821	152.0306832	0.01253788	0.00165356	7	14	0	1	0
7643	7.36086002	168.4370946	7.80385101	158.8756466	0.00861035	0.01982457	6	12	0	2	0
7644	7.21709466	171.792381	7.23300135	171.4145783	0.01649584	0.00786131	6	12	0	2	0
7645	4.54904378	272.5499986	6.2677888	197.8116869	0.00000566	0.00331472	6	10	0	2	0
7646	5.78282996	214.4005415	6.81688486	181.8780719	0.00251258	0.13441664	5	9	1	2	0
7647	4.56483264	271.6073016	7.02674341	176.4461576	0.0002498	0.02647663	7	12	0	1	0
7648	5.78252111	214.4119928	6.93028368	178.9020381	0.00035875	0.02381193	6	11	1	1	0
7650	4.41127173	281.0622316	6.55896612	189.0300778	0.00016012	0.00428954	6	10	0	2	0
7651	5.73844602	216.0588199	6.90465926	179.5659754	0.00091631	0.00470905	5	9	1	2	0
7652	5.80548671	213.5638127	6.6401823	186.7180477	0.00144753	0.01504837	6	11	1	1	0
7653	6.58732936	188.2161659	6.72283606	184.4224467	0.02384419	0.00514915	5	10	2	1	0
7654	4.50863106	274.9929763	4.65942567	266.0932835	0.00008972	0.02881447	5	9	1	2	0
7655	5.90342701	210.0207005	7.11572164	174.2397943	0.00010843	0.00192224	5	9	1	2	0
7656	6.63347578	186.9068217	6.83497499	181.3966952	0.0126336	0.00749127	4	8	2	2	0
7657	3.45023504	359.3499754	4.28893343	289.0793007	0.0421498	0.00014946	5	9	1	2	0
7658	7.36020178	168.4521584	8.28537549	149.6422071	0.01384812	0.0236856	7	12	0	1	0
7659	6.60398327	187.7415228	7.22949788	171.497647	0.00916011	0.00395603	6	10	0	2	0
7660	7.25479549	170.8996315	7.43365673	166.7876148	0.01283358	0.00710726	6	10	0	2	0
7661	6.95715601	178.2110209	7.30223826	169.7892935	0.02568639	0.00536633	5	9	1	2	0
7662	6.51459088	190.3176881	7.23283699	171.4184734	0.0080022	0.00122429	5	8	0	3	0
7663	8.50832761	145.7209844	8.76507845	141.4524562	0.07808196	0.00142072	8	14	0	0	0
7664	7.09131004	174.8396092	8.36034748	148.3002803	0.01130105	0.02039288	7	12	0	1	0
7665	6.86991849	180.4740299	7.08122958	175.0885014	0.00838259	0.00744455	7	12	0	1	0
7666	7.00840321	176.9078973	7.48397575	165.666207	0.00939038	0.01046431	6	10	0	2	0
7667	6.2318812	198.9514619	6.43108023	192.7890542	0.02731188	0.04589801	6	11	1	1	0
7668	7.7640462	159.6901724	8.01484427	154.693196	0.0232108	0.00762581	8	14	0	0	0
7669	6.8544578	180.8811013	7.24942314	171.0262804	0.00129828	0.03358668	7	12	0	1	0
7670	6.88385671	180.1086118	7.29176134	170.0332496	0.00044436	0.00868482	7	12	0	1	0
7671	7.06151412	175.5773415	7.14764549	173.4615793	0.00818881	0.0083412	7	12	0	1	0
7672	6.81358739	181.9660928	7.19120874	172.4107754	0.00317451	0.00018724	6	10	0	2	0
7673	7.07865783	175.1521128	7.92578196	156.4314893	0.01443498	0.01543699	7	12	0	1	0
7674	6.9329104	178.8342564	7.22050697	171.7111944	0.00154567	0.01299987	6	10	0	2	0
7675	6.95832039	178.1811999	7.18122135	172.6505584	0.00078592	0.01027418	6	10	0	2	0
7676	6.14979861	201.606907	6.32555285	196.0052986	0.01391056	0.00438966	6	11	1	1	0
7677	4.61957378	268.3888026	6.6985978	185.0897626	0.00040187	0.10611918	7	10	0	1	0
7678	4.98831307	248.549331	6.32407745	196.0510264	0.00325301	0.02367162	6	9	1	1	0
7679	4.48835804	276.2350652	5.7054378	217.3088061	0.0064472	0.07386266	6	9	1	1	0
7680	5.52440264	224.4300348	6.36002859	194.9428149	0.00774001	0.03203467	6	9	1	1	0
7681	6.64933458	186.4610452	6.80049109	182.3165207	0.02873589	0.05220578	6	9	1	1	0
7682	6.03151371	205.5606494	6.58497095	188.2835756	0.00238765	0.01163173	6	8	0	2	0
7683	4.61849022	268.4517701	6.56101024	188.9711845	0.00088481	0.15155667	6	8	0	2	0
7684	5.55347337	223.255212	6.28347997	197.3177095	0.01042668	0.03611518	5	7	1	2	0
7685	6.55544197	189.1316987	6.79903692	182.3555145	0.0557634	0.02789765	5	7	1	2	0
7686	6.04922914	204.9586562	6.66187767	186.1099735	0.00699261	0.00710801	5	6	0	3	0
7687	6.44125375	192.4845571	7.1363544	173.736029	0.03505501	0.03417283	6	11	1	1	0
7688	6.97041258	177.8720931	7.69428737	161.1379737	0.00567722	0.02277483	7	12	0	1	0
7689	6.94573675	178.5040118	7.09002267	174.8713556	0.00217489	0.00755262	6	10	0	2	0
7690	7.5564881	164.0764676	7.83650467	158.2136332	0.03339195	0.02662476	8	14	0	0	0
7691	7.00218514	177.0649949	7.58380833	163.4853917	0.00378017	0.06175023	7	12	0	1	0
7692	6.94562845	178.5067952	7.06882718	175.3956978	0.00871518	0.05244416	7	12	0	1	0
7693	6.62018765	187.2819837	6.83573174	181.3766137	0.00727606	0.00646556	6	10	0	2	0
7694	8.67489339	142.92301	8.81314464	140.6809858	0.02810488	0.00307461	8	14	0	0	0
7695	7.21833577	171.7628432	7.35975959	168.4622792	0.0096353	0.0015205	7	12	0	1	0
7696	7.12897903	173.9157698	7.5161562	164.9569064	0.02933915	0.00566854	7	12	0	1	0
7697	7.12990966	173.8930695	8.40956145	147.4324057	0.0126219	0.00754482	7	12	0	1	0
7698	7.14510123	173.5233464	7.40785762	167.3684808	0.01139821	0.00276121	6	10	0	2	0
7699	4.33426786	286.0556649	4.85947342	255.1391412	0.00005933	0.00017464	5	6	2	1	0
7700	4.71715925	262.8365529	5.44833212	227.5635639	0.0001282	0.07893643	5	6	2	1	0
7701	4.91266732	252.3765184	6.12343105	202.4750285	0.00028213	0.03452404	5	5	1	2	0
7702	5.30680327	233.6325304	5.75739385	215.3477611	0.00286367	0.00079266	5	6	2	1	0
7703	5.54607487	223.5530361	5.85588328	211.7258519	0.00423528	0.00014107	5	5	1	2	0
7704	3.9065626	317.3741223	4.52261962	274.1424174	0.00184976	0.00137848	6	6	0	2	0
7705	6.70383925	184.9450485	6.75586823	183.5207308	0.0006206	0.02102418	4	6	2	2	0
7706	4.48401565	276.5025757	6.69580101	185.1670732	0.00015043	0.01190108	5	7	1	2	0
7707	5.91852225	209.4850408	6.70930847	184.7942871	0.00165875	0.01051838	4	5	1	3	0
7708	5.43812432	227.9907195	6.36620149	194.7537912	0.00173336	0.00838241	5	8	2	1	0
7709	5.70236917	217.4257469	6.55075617	189.2669859	0.00190463	0.00912288	5	7	1	2	0
7710	6.19044724	200.2830857	6.73549072	184.0759534	0.00585685	0.16406422	4	7	3	1	0
7711	6.44901036	192.2530446	7.04973703	175.8706559	0.00899143	0.00528893	4	6	2	2	0
7712	6.24155811	198.6430076	6.81305269	181.980374	0.00705859	0.11570528	4	6	2	2	0
7713	6.49470126	190.9005242	7.06112635	175.5869833	0.00833003	0.005231	4	5	1	3	0
7714	5.23303103	236.9261464	6.09435677	203.4409737	0.00068139	0.00625446	4	7	3	1	0
7715	5.47304686	226.5359509	6.33394675	195.7455477	0.00191858	0.00919153	4	6	2	2	0
7716	6.18496333	200.4606671	6.58928831	188.1602106	0.01616993	0.00110738	4	7	3	1	0
7717	5.40776267	229.2707633	6.25982811	198.0632462	0.00153554	0.01292291	4	6	2	2	0
7718	5.66557883	218.8376355	6.5127054	190.3727865	0.00195833	0.00801479	4	5	1	3	0
7719	7.03636291	176.204936	7.38870053	167.8024262	0.52009569	0.08292715	3	5	3	2	0
7720	5.5846881	222.0073627	6.73927147	183.9726863	0.00109127	0.42103676	4	6	2	2	0
7721	6.77564411	182.9850942	7.16062179	173.1472367	0.02196082	0.12372732	3	4	2	3	0
7722	5.52592511	224.3682009	6.43343266	192.7185597	0.00125821	0.19069114	4	7	3	1	0
7723	4.38548948	282.7145932	4.57688728	270.8919401	0.00155796	0.0000168	6	8	0	2	0
7724	5.17754348	239.4652755	5.65540014	219.2315034	0.00083496	0.00003223	5	7	1	2	0
7725	4.46119863	277.9167616	5.78334508	214.3814452	0.0005033	0.00247689	5	7	1	2	0
7726	5.46157509	227.0117788	6.47494689	191.4829414	0.00060202	0.00520982	4	6	2	2	0
7727	4.48510573	276.4353728	5.87788123	210.9334684	0.00033982	0.0037017	5	6	0	3	0
7728	5.4821254	226.1608018	6.60579609	187.6900011	0.00055369	0.01908735	4	5	1	3	0
7729	4.24689946	291.9404823	4.30115623	288.2578097	0.00011961	0.00094522	5	7	1	2	0
7730	5.25213587	236.0643187	5.57795328	222.2754142	0.00106517	0.00086936	4	6	2	2	0
7731	5.2697517	235.2751981	5.42620791	228.4914063	0.00106724	0.00078385	4	5	1	3	0
7732	3.86738201	320.5894507	6.23106295	198.9775877	0.00017501	0.44602421	7	10	0	1	0
7733	4.03341554	307.3925471	4.88207084	253.9581901	0.00032588	0.27545166	6	9	1	1	0
7734	3.55654801	348.6082214	5.37774661	230.5504453	0.00019589	0.00267449	6	9	1	1	0
7735	3.74087003	331.4314224	5.8041128	213.6143658	0.00010244	0.00876597	6	8	0	2	0
7736	4.69441597	264.1099304	5.60857452	221.0618529	0.00130966	0.03517788	6	9	1	1	0
7737	4.88948731	253.5729817	6.23605488	198.8183072	0.00172671	0.02011131	6	8	0	2	0
7738	5.70079499	217.4857854	6.05436393	204.784828	0.53832376	0.04071512	5	8	2	1	0
7739	4.13340295	299.9566919	5.43433078	228.1498728	0.00057721	0.51348826	6	9	1	1	0
7740	4.15224221	298.5957498	5.47736531	226.3573462	0.00104292	0.50698381	5	8	2	1	0
7741	4.0628803	305.1632795	5.48806483	225.9160405	0.0012911	0.52982428	5	7	1	2	0
7742	4.9638503	249.7742275	5.53621782	223.9510648	0.0015963	0.2663842	5	8	2	1	0
7743	5.2104581	237.9525663	5.66536223	218.8460023	0.00718722	0.40760723	5	7	1	2	0
7744	4.45341427	278.4025471	6.55213334	189.2272046	0.00006378	0.00493699	7	10	0	1	0
7745	5.44755878	227.5958694	5.62722085	220.3293435	0.00233863	0.19660623	6	9	1	1	0
7746	5.86126324	211.531512	6.99122738	177.342519	0.00015888	0.00165841	6	9	1	1	0
7747	5.74830743	215.6881641	6.21007073	199.6502019	0.09976755	0.00152018	5	8	2	1	0
7748	6.78551994	182.7187728	6.97981602	177.632458	0.01080532	0.02551196	6	9	1	1	0
7749	5.91898103	209.4688035	7.40940458	167.3335369	0.00022451	0.10884814	6	8	0	2	0
7750	5.94450123	208.569538	6.55745316	189.0736913	0.15313784	0.00756408	5	7	1	2	0
